,feature,name,gender,birth
761,0.5714949 -1.5963786 0.51480687 -0.7637093 0.19717205 -0.89233005 0.7595367 -0.27786666 -1.6629514 0.32918927 -1.9686153 -0.97694355 0.2663511 -0.4463196 0.35019004 -0.18143961 -0.8090905 0.04987456 -0.45639855 -0.72482777 1.1336209 -0.40982658 0.36890712 0.30313465 1.366264 1.604775 0.23020628 0.16698456 -0.6537798 -0.9410281 -0.4607958 1.6247605 -0.7699274 0.18978193 -0.44484183 -0.5559106 0.12886381 -1.2458007 0.9302895 0.25363714 1.5632366 0.95844203 -0.22965673 -0.32866138 0.12901801 0.3020587 1.3142658 -0.27331412 -0.42366403 -0.6417494 -1.9502939 0.3603994 -1.1561365 -0.8634108 -0.26192966 0.5820101 1.4320883 -0.16295713 -0.50889784 0.3835998 0.472081 -2.05918 -0.3136689 0.88696235 -1.0600574 -0.7170037 0.5297112 0.6660926 1.8242582 -0.93510973 -1.3100135 1.1740321 0.080973625 -1.3035773 1.5655043 -1.5764947 -0.9520794 0.13375662 -0.6375934 -0.6878493 -0.7590655 -1.7821574 -0.15255544 0.09047631 0.70416844 0.4155698 0.5404041 -0.6485314 0.07683958 2.0442507 0.58339393 -0.5121084 0.07932077 -0.59727335 0.6953279 0.11628385 0.6900709 -0.7775425 0.11858752 -0.13134812 0.51900077 1.7504826 -0.05481489 -1.925216 0.92826015 -1.3858709 -1.2285095 -0.7124226 -1.1821815 0.12108418 -1.056226 1.678112 0.87790465 -0.7678412 1.2072444 0.4845766 -1.2259412 1.587441 0.85286134 -0.0017456952 0.4050929 -0.29606992 0.22025463 1.5876192 -0.27120817 -2.7915783 -0.67945546 1.6988328,,female,
762,0.48985755 -2.407141 0.29475892 -0.035232686 0.007120554 1.0428382 0.17457348 0.9902292 -0.70054257 0.03155312 -0.7468926 -2.3079793 -2.1558776 2.19645 -0.2696228 0.40321213 -0.6428478 -0.8197617 0.7994016 1.42634 -0.3980664 0.6813965 0.45847714 -0.72987235 1.7005514 0.6340787 1.0130086 -1.1567497 0.92755455 0.27734488 0.5765625 0.4639972 1.3456405 -1.2016664 -0.74770755 0.69989884 0.19992617 -1.1406083 0.204521 0.8063035 0.7291529 -0.21138237 -0.32166743 0.52733225 0.99349666 0.86246705 -1.948132 1.0122393 -1.4663379 -0.03324219 -0.17582673 0.8300147 -0.13690835 0.21391095 -0.3399644 -1.0915715 1.0920177 1.3683379 0.5294243 -0.7613731 1.4135474 0.18096744 1.2664539 1.5843284 -1.0900916 0.05521085 0.75271404 0.996695 0.7452007 -1.3987088 -2.8193407 -0.87174654 -0.47961158 -1.4512498 -1.057899 0.21576418 -0.37488997 -0.30437884 0.5691561 1.177436 -0.91904545 0.9379486 0.0110415 0.4091279 -0.17337534 -2.8037627 -0.627228 1.1740716 0.08865838 -0.5547516 0.5890764 0.028886849 0.019356165 1.0728306 -1.1547511 -1.4489166 0.83461875 -1.0470438 -0.9174687 0.9968034 -0.1503186 -0.23964196 -0.42310017 1.3260548 -0.20637348 -1.2488424 -0.20784795 -0.23362234 -0.16142312 -0.050580934 0.10037493 -1.1382016 2.8334343 -0.63352203 0.31298175 -0.90800464 0.68204117 1.3003632 1.4272212 -0.50523984 0.3111595 2.0705 -0.6703878 0.29736936 1.4685527 -1.610132 -0.20580219 1.2685872,,female,
763,1.5644271 -2.8421953 1.49168 -1.6364616 -0.51589924 -1.3250934 0.57833457 -0.4525263 -2.342953 0.71602565 0.061526187 -1.8694394 -0.37630242 0.24298716 0.57317513 0.18229547 0.788569 0.15401183 0.6527837 -0.08566111 -0.28547424 -0.5475841 0.34153503 -0.42718542 2.360817 0.07516809 0.5663403 1.2337627 -0.28417492 -0.29974535 -0.20484757 -0.03832491 0.6621955 -0.36195537 -0.59045106 -0.12869836 1.797956 -0.4670729 -1.0440311 -0.43900222 -0.4330547 -0.14787506 1.7844347 -0.16695353 -0.6130971 -0.8151955 0.6667003 0.85747015 -0.7223054 -0.4803693 0.63645554 -1.4403496 -0.8202568 -0.046513252 -0.2515034 -1.3836426 0.401465 2.8495405 -0.13024674 0.0107984245 0.5332093 -0.99115384 1.1123207 2.2722807 -0.425582 1.3330526 -0.28104308 0.5036799 1.9618055 0.94413185 -0.61927545 -1.9213408 -0.22751638 -1.4999822 -0.82940143 0.48718563 0.6394354 -0.058487628 1.2014538 0.7343707 -1.6131706 0.8516922 1.1697781 0.9267898 0.08459741 -0.16463229 1.3968322 -1.0052661 0.69018495 0.90368783 0.9643788 -0.87957543 0.22201505 0.4458348 -0.012876019 -0.6265394 0.0019829944 -1.2516867 -0.41289875 1.0697539 0.17961378 0.98009425 2.4215088 0.4343006 -0.8962479 -0.07204324 -0.94648844 -0.5239819 -0.5031277 -0.23173536 -1.159576 -0.3722657 0.8689536 0.3564982 0.8946547 -1.6451074 0.21301594 1.4743835 0.8805617 -1.0289605 0.53176177 1.2970031 -0.6923785 1.211613 0.26785755 -0.70083207 0.15899837 0.4806243,,female,
764,2.1074774 -0.1207647 0.49871746 -1.5765113 -0.2800089 -1.2005446 0.6478247 1.0491575 -2.143273 -0.9988952 0.41183403 -1.9280623 0.28816885 0.27318448 0.4531901 -0.26495 -0.77896535 -0.55406237 -0.89116395 1.3360969 -0.7676418 1.3177587 0.26627713 0.014054734 0.90406597 0.88188404 1.0059035 0.08995777 -0.33145595 -0.9335626 -0.9344777 2.2116663 0.4309937 -0.87739253 -0.2695309 -0.80345184 1.2518116 -1.4199114 1.1952956 0.2836158 0.0842549 -0.55209416 0.27724236 -0.5451379 0.06803745 -0.84783804 0.29426613 -0.8050941 0.35199946 0.320009 -0.09792885 -1.0061901 1.0664573 -1.0852053 -1.087769 -0.6761499 1.2326053 1.056428 -0.83492815 0.011530876 -0.73385423 -1.1034063 -0.120277695 1.6324809 -0.8462644 -1.2986375 1.3942798 -1.1485995 2.4057376 -0.7527758 -1.4535499 -0.12421495 -1.5179718 -0.38348705 -0.3131504 -1.230777 -0.95170474 -0.319125 0.79644215 -1.0384752 1.2284433 -0.381793 0.399614 0.15187025 2.4493797 -0.49850026 0.34670898 -0.59614855 -0.30336696 0.16612336 -0.19050884 -0.17836894 -1.3449352 -0.47102186 -0.5584845 0.096354604 -0.2590249 -2.2754614 -0.025384104 -1.3582355 -1.0246867 0.38417807 1.0137923 -1.0520353 -0.892823 -0.30899996 0.2738414 -0.63362837 -1.0595571 0.37086824 -0.5372566 0.9725343 0.7709739 0.20763317 0.7894377 0.10866238 0.1517195 0.44609773 0.65288687 0.6092386 0.42986947 -0.36648148 -0.08784728 1.2209618 -0.34961522 -1.4519428 -1.2379711 0.65587676,,female,
765,1.076836 -1.784319 1.378991 0.3951119 -0.3735005 -0.77289647 0.2940893 0.5283601 -0.52001876 0.17256866 -1.2348285 -2.7552903 -0.39890313 0.77378726 -1.4011095 -1.8543324 0.07794027 -1.3285152 -0.51936257 -0.30177638 0.35167643 -0.57803714 -0.48165026 0.2880553 -0.1581331 0.038787834 0.5208527 0.11558826 -0.3908769 0.4480363 -0.8162874 1.6378819 -0.47777045 -1.1552906 -0.44001475 0.10941701 -0.51402634 -1.6125636 -0.366124 0.55225134 2.3222554 -0.26173627 -0.1029447 0.78350896 2.0080442 -0.013560518 0.56960523 1.4126837 -0.015585363 -0.73708963 0.3927598 0.3947826 0.0004036203 -2.2488825 -0.86949587 0.1497413 1.0251337 0.011826951 -0.025157522 0.7637137 -0.24418765 -0.9236229 0.0044948496 0.96788573 -1.7657925 -0.59020287 0.5024847 0.099327214 1.3808049 -1.6004282 -1.8417287 -0.11859556 -0.108520225 -2.362304 -0.07374932 -1.2105193 -0.5798197 0.29535133 -0.32928464 -1.0935191 0.07572265 -0.8232672 0.64240485 -1.942521 -0.40500003 -1.463285 -0.64487916 -0.44494706 1.1344467 -0.61974204 -0.23731896 1.3271546 -0.5926753 1.6548129 1.5326467 -0.8044393 1.0405843 -1.4999372 -0.9574356 1.4295415 1.9222037 1.751634 -0.14372557 -1.4693563 -1.1111187 -0.7602925 0.76716363 -1.1504403 -1.4998413 -0.21901065 -1.2034385 1.0038328 0.59217954 -0.33728382 -1.0520525 0.058932677 0.58661914 0.48494488 -1.1998558 0.4151852 -0.6216535 0.5517626 0.20725246 -0.39588565 0.006084148 -0.6490106 0.17640397 0.8857591,,female,
766,1.9429972 -1.0924014 1.2736889 -0.4975324 0.37341914 -0.8255161 -0.5883508 -1.6169475 0.34128016 0.9047569 -0.56624484 -2.3108382 -1.5073825 -0.27736527 -0.8978927 -0.47218508 -1.4193841 -1.1173499 0.6784323 -0.12364419 0.4210051 0.2293475 0.06396375 1.1924678 0.28123766 1.4129523 0.06534121 -0.5841747 0.09636878 -1.7105054 -0.99035203 1.0801222 -1.3483833 -0.23795712 0.09120831 2.0288653 -1.2295265 -1.0952579 1.4659503 -0.58657134 1.247682 -0.050037682 -1.1888479 -0.11506916 0.59889 0.34243327 -1.3856626 1.3724426 -0.09068378 -0.59066033 0.4482304 -0.92752695 -0.22811902 -1.3064404 -0.26448348 -0.05276203 2.0109954 -1.2079198 0.40762672 0.010582723 -0.5483405 -1.3860719 -0.6041373 0.1730467 -1.4465504 1.139911 1.834174 -1.1430575 1.7144665 0.7079611 -2.1987913 -0.5877333 -1.0627408 -1.2687107 -0.58349746 -0.75838447 -1.831195 0.054734454 -1.0414801 -0.8829894 0.2787796 -1.8131118 0.6946199 0.14714159 0.8089577 -2.4483085 -0.24778217 0.6732384 1.0090221 -0.03614441 1.2502855 0.22331524 0.0036662407 1.2641072 0.6504188 -1.153414 0.5317659 -0.97298366 -0.8030848 -0.008885052 0.22888057 -0.5510089 -1.0760051 -1.2645323 0.6416196 -0.16884778 0.62281716 0.68781745 -1.1744083 -0.15859018 1.1321459 0.06198252 -0.2426283 0.3365393 0.7100504 1.2112784 0.5375354 0.044185326 -0.3861787 0.7134494 0.2270854 -0.33785716 -0.4260953 -0.07263603 1.6713865 -3.058789 0.42375976 -0.32184947,,female,
767,2.3048902 -0.47828683 2.1034229 -1.0366526 0.42135265 -1.3879297 0.9815912 -2.7108612 0.054812692 -0.38363597 0.1924693 -1.3452924 -1.3313682 -1.4253088 0.44617525 -1.1046346 -0.696056 0.688594 -0.58912146 -0.0809655 -0.28517365 -0.6093092 0.43258157 -0.062201463 0.90170574 1.348901 0.95697844 -0.48518586 -0.17259659 -0.35636955 -0.79741824 0.8074777 -1.099678 -0.5407177 -0.73021626 0.37537277 -0.3299274 -0.28846073 1.05532 0.36222413 0.8234564 -1.6465102 0.09306346 0.24592727 0.22156912 0.72135454 -0.15702821 -0.86634517 -0.8746226 -1.3718499 -0.20013373 -2.5315623 -0.14617658 -0.3370027 -0.547902 -0.61095136 2.0657222 -0.11988394 -0.91548645 0.5345152 0.2707931 -1.489697 -0.52387625 0.09542659 -0.22423583 0.81634516 0.9591888 -0.56863034 1.4721562 0.95693874 -1.5037688 -0.28861833 -0.96169305 -1.5731614 0.76656127 -0.16553901 -0.7570213 -0.47343212 -0.3422437 -0.14936228 0.5900804 -0.8647373 0.5751064 -0.2746472 0.76231956 -0.38553324 0.00553073 -0.24221298 0.5399574 0.15894921 1.0231471 -0.98913354 0.5414035 -1.1185665 -0.05887755 -1.1299857 -0.25123057 -0.5484043 -0.33330077 -1.3350813 0.049085684 -0.14300779 0.66708785 -0.933647 0.7308127 0.4502405 -0.57425547 -0.7061393 -0.4253218 -0.22528444 -0.41693425 1.1008037 -0.7892648 -0.8554834 0.6853829 0.44782838 -1.9444872 1.4833221 1.2883568 1.1043785 0.24424526 0.13717735 0.89136416 0.36291534 0.71918005 -1.7520052 -0.52747375 1.5786664,,female,
768,1.2127155 -1.5611699 0.57016766 -0.6127246 -1.7382363 -0.37708148 0.38539734 0.32775965 -1.2413477 -0.6432202 -1.0438181 -2.1881392 -0.25418288 1.2689505 -0.4910141 -1.4536315 -0.6607765 -0.292855 0.48984382 -0.057951692 -1.3264292 0.65214103 -1.2113199 0.53348535 -0.500077 -0.35404113 -0.90504146 -0.8596148 -0.4270056 1.1279277 0.042623255 0.7556926 0.3051736 1.1946529 -1.1853782 -0.1621973 0.7016789 -1.0278672 0.25696993 -0.091936916 2.9210904 0.632977 -0.36105907 0.6653835 0.92721945 -1.0537528 1.6440817 1.4519287 0.20150672 -0.04383585 0.65049744 0.5074593 -0.8691035 -2.3863506 -1.1874957 0.8859272 1.1903236 0.4584369 -0.59141713 0.98729 0.57786864 -1.1489168 -0.24728721 2.0075455 0.16515788 0.17721908 0.5949587 0.75331074 1.0205373 -1.5834196 -0.89964855 -0.444298 0.37599176 -2.2254982 0.12409361 -0.8986207 -1.55592 -1.1457454 -1.0175087 -0.4708295 -0.676656 -0.5024054 0.958387 0.7320971 0.59348196 -1.4221928 0.012515664 1.3672106 0.57104826 0.20758171 -0.4841666 0.6918999 0.060470622 1.497386 1.0462079 -1.1041256 1.238143 -0.9715925 -0.64750594 1.1911508 1.6959018 0.84898025 -0.6048419 -0.24397664 -1.1846151 -0.27800435 -0.07054009 -0.700094 -1.4861897 -1.0617945 -1.136633 0.7671281 0.5154635 -0.080852464 -0.28322497 -1.4518816 0.7339307 0.040431626 0.26037285 0.6608733 -0.3949883 1.2171887 -0.23692285 0.2422738 -0.5218948 -1.3892021 -1.2561734 1.0306027,,female,
769,1.448029 -0.72268164 -0.8271704 -0.6521436 -0.05240615 0.19813281 -0.8044687 0.6182501 -0.5794436 1.1396387 -1.0008758 -1.9012166 -1.7352396 -0.48663902 1.0935849 1.6729108 -0.7760781 -0.37919408 0.16271055 -0.41352648 -0.47398397 1.2611907 0.4135918 1.2760189 2.21055 0.95239294 -0.29558507 0.22853786 1.0395904 -1.1756107 -0.30314562 -0.9957965 -0.6638862 0.031435303 1.0971082 -0.32795647 1.2890947 1.3650129 0.79665756 1.0374717 -0.3187417 -0.27054587 0.5439789 0.77737117 -0.44132075 0.52705866 -1.0920862 0.5752797 0.46360373 -1.1143128 -0.7432431 -0.38779393 0.3073759 0.8805084 -0.58793354 0.5883049 1.8795109 0.5516751 0.5871283 -0.64481664 -0.38767275 0.80089873 -1.2576697 1.4139508 -0.7331305 0.48720747 0.31935966 -0.105916336 0.35087165 -1.2021648 -1.4850225 -0.16164488 -1.1526402 -1.6766418 -0.5151225 -0.09185216 -1.1081485 0.77311414 -0.75528926 0.26427382 -0.45330462 -1.5585834 0.15745887 0.65312636 0.19573006 -2.8543372 -0.3171321 1.0241909 -0.11935631 -0.62440526 1.4734261 -2.4932544 -0.50599223 -0.7871255 -0.1841411 -1.7688118 0.7417968 -2.229014 0.967861 0.21406402 0.07057167 0.36437157 -1.3313798 1.2543352 0.32465443 0.03614889 -0.20087214 -1.6619614 0.26393157 0.6291556 1.2860302 -1.2394059 0.8630254 -0.014627339 -0.08126571 -0.82744014 -0.02767767 1.1380993 0.86910087 -0.10018207 1.6900277 0.36963713 -0.6544899 0.42312387 0.27870506 -1.93878 1.0453569 -0.09972985,,female,
770,3.2695403 0.45458576 0.444914 -2.5168564 -1.4776449 -0.54932237 0.6570518 -0.5168269 -2.752389 0.47652802 -0.0070000812 -1.557043 -0.70096534 0.39387125 -0.26059204 0.3397056 -0.7197875 -0.53882253 1.4836386 0.17631131 -0.34904516 0.348788 0.40289053 0.58844596 0.6408027 0.30158463 -0.20858239 0.57791114 -0.6442124 0.83257544 -0.5561516 1.1787709 0.20406671 1.2136537 -0.4378587 -0.830044 0.41761717 -1.1905161 0.61332655 0.89529836 -0.09204541 -0.08418697 0.54631233 -0.2525552 -0.06453658 -1.5797019 0.6871375 1.1482111 -0.36104137 -0.6325345 0.48209083 -0.18992634 -0.51916367 -0.56171703 -1.7162851 0.7928897 1.1690258 0.8053345 -1.4037343 0.697865 0.43999586 -0.66367596 0.2879328 2.0397282 -0.37283313 -0.36061293 0.77193445 0.7196535 1.839252 0.41177958 -0.35112083 -0.7644899 0.9446929 -1.1794662 1.1023264 -0.108771235 0.30758244 -0.31822568 -0.21731067 -1.479665 0.23500681 0.31268814 0.30626425 0.4719884 1.7675632 -0.5926477 0.52361333 -1.1207981 0.93503726 0.8771043 -0.38114372 -0.41579312 0.8631482 0.082229346 1.2649641 -0.60030127 0.04321123 -1.5847389 -1.2916086 -0.11569385 0.5880511 0.97615594 1.1008416 -0.64917827 -0.61807466 -1.0323913 -0.67145306 0.54702085 -1.3661301 -0.9087747 -0.6146226 1.1802496 -0.5987778 0.6515595 0.6154324 -0.26374054 0.029307269 1.0158828 0.5835795 0.6565075 0.63723665 0.85483336 0.012466844 1.0145627 1.0346274 -2.3655212 -1.2353216 1.0234625,,female,
771,1.4324013 -2.3749316 0.72569746 -1.1052657 -0.3818204 -1.6348845 -0.005437106 -2.0604846 -2.2029824 0.95459735 -0.26474118 -0.39598516 0.07300429 -0.89016974 1.301993 -0.026457537 -0.6224611 -0.7214808 0.031141002 0.20934065 -0.9779849 -0.85130453 -0.4914697 -0.23886538 1.5284669 0.28130284 0.53668714 -0.21692404 -0.2622347 -0.8735003 -0.16002174 0.031636633 -0.3972191 -1.1255214 -1.672566 0.8269396 -0.29546052 -0.27208737 0.16888133 -1.7692112 0.98482704 0.12684679 0.41201884 1.4492251 0.4646151 0.20095941 -1.305219 2.4163034 -1.0433677 -0.9229398 0.3395388 -0.8598291 -0.5456998 0.55580574 0.43904915 -1.6992677 1.3894318 0.96024036 0.21097694 -0.07380708 0.38018534 -0.74430054 -0.64851683 2.1862993 0.9831563 1.0393528 0.20133546 -2.3364067 0.115267046 1.1941288 -1.6998429 -0.31206238 -2.139658 -0.37017953 -1.0527878 -0.83428293 -1.8507638 -0.11480512 0.8108801 0.6138508 -0.27829063 0.32105592 0.050904147 1.320518 0.98369944 -2.9395716 -0.5370698 -0.18671793 -1.1147884 -1.5589074 1.5946466 -1.0551881 0.8228097 0.54910034 0.33344373 -1.029147 1.7818418 0.040631153 -0.7174113 -1.2666167 0.02502428 -2.3642786 -0.06524159 1.4865167 -1.1239672 0.9849183 -0.1379177 -0.8945689 0.2936287 0.6740794 -1.2638936 -0.24031301 1.6968497 -0.40640253 0.4725686 -0.5072081 -0.43342566 0.70082706 0.12520087 0.35595226 1.5667124 0.23158625 0.4847237 0.5807288 0.8237193 -1.9106997 0.36711836 -0.21464485,,female,
772,1.7911559 0.276777 0.026242295 -0.67235136 0.49861893 0.15788849 0.58718646 -0.8102641 -2.0063233 0.8881861 0.22493985 -0.44107 0.22260962 0.098457634 0.24865493 1.042505 -0.48309007 -0.5451052 0.82908046 0.79758036 -0.14724958 0.9372563 -0.36341676 -0.40767214 -0.028110512 0.30458224 0.29536796 -0.32155794 -1.4231246 0.04681313 0.6791997 0.41570404 -0.54074574 -0.37783372 -0.19486094 -0.6266665 0.97951174 -0.16382474 2.7018743 1.6661477 1.1834669 -0.85482764 0.9537178 -0.90762126 -0.2932136 1.0960919 0.8461697 -0.40559146 -0.21969321 -1.0004387 -1.781237 1.3705566 -0.16186303 -0.2383736 -0.59354997 -0.35465008 0.5347215 1.2372259 -0.5384047 -0.9270253 0.58704144 -0.6158931 -0.30159056 0.8350633 -0.22480732 -1.1720551 1.3571721 -0.34557426 1.141486 -1.2151736 -0.50716084 -0.21699135 0.22457942 0.49206161 -0.48711145 0.28434944 -0.09580294 0.29948142 0.64034826 -1.0037777 1.0518601 -1.4503747 0.44496974 1.2227643 0.9240366 -0.8757391 0.28428224 0.5350065 -1.1575272 0.8476237 -0.32421407 -0.1766716 1.658039 -0.25710928 0.60793227 -0.59253156 1.1711679 0.24497715 -0.3851502 -0.3387951 -0.9858914 0.5389473 -0.3423034 -0.8427098 -0.075716995 -0.5052234 0.42102042 0.68846226 -1.764357 -0.89583945 -0.15345919 2.0661001 1.7782011 -1.4872496 0.53830403 0.29928502 -0.9293326 2.5492637 1.5808638 0.8579069 -1.3076336 0.10986993 0.40009153 2.0154102 1.052446 -1.7956167 -1.1133633 1.4705606,,female,
773,0.2830763 -1.5372759 -0.08656736 0.23884514 -0.3377949 -0.6685328 0.17074162 -1.6760575 -0.78541225 0.3756473 0.15999186 -0.95643795 1.6946112 -0.20856762 -0.014137633 -0.036899928 -0.4835886 -0.44123065 0.90105057 1.527125 0.59717715 0.23854855 -0.63659924 1.2261524 0.16739708 0.48811188 1.3179585 -0.31282976 -0.19435428 -0.43559453 -0.60289764 1.3333186 0.22681908 0.35862735 -0.020330282 0.08825062 0.19188991 -0.8277026 1.4573274 0.724077 2.604186 0.067457855 -0.1998564 0.16206118 -1.8401088 -0.49207136 0.41220617 -0.945629 0.32806903 -0.85364056 -0.6063748 0.5090075 -1.0396519 -1.4962585 -0.10970357 1.4592756 1.0072805 0.41500932 -0.28492463 -0.30347726 0.37381032 -1.0717162 -0.16044575 0.57010645 -0.5269642 -0.3230152 1.3404619 0.60817814 1.4156483 -0.6592828 -1.0432714 -0.6124643 0.46214625 -0.8879469 0.4302409 -0.7736635 -0.024300367 -0.9686893 -1.8863947 -1.1791813 0.48237953 -1.5212573 0.71397024 1.8142138 1.3109475 -0.18747032 0.25751647 1.0217944 -1.3860081 0.20570315 0.46551442 -0.7747528 0.8653955 0.119982675 0.26048046 -1.0438468 1.412441 -1.1206369 -0.48488256 -0.25678635 -0.85660857 1.7628472 0.3732224 -0.84950966 0.21911386 -1.1549653 1.2415991 -0.39599898 -1.0727037 -1.4925023 0.9460672 1.105328 1.0274363 -0.34209284 0.48423374 -0.26228547 0.2724631 2.2028384 1.4589157 1.4315846 -0.16541548 0.5887258 1.1637045 0.040386558 0.69548017 -1.4757695 -0.48073065 2.7856178,,female,
774,0.7615025 -2.8755176 -0.5579097 -0.6199729 -0.6500717 -1.0023776 -0.09306292 0.45974225 -1.2702849 1.836524 -0.5495726 -1.0761749 -1.7265133 0.3447709 1.352114 1.4139911 -0.74329495 0.9604044 -0.40469912 -0.3947399 -0.96057713 0.8042945 -0.71181804 1.4102144 2.1229491 0.99933416 -0.101021394 -1.6461715 1.4936397 -1.2291536 1.5502526 0.5556077 0.52137727 0.20528337 1.7415332 -0.17040938 -1.0314363 1.0149802 0.791664 0.56197906 -0.581488 -0.2980186 1.2215594 -0.50459117 -0.4099355 -1.2596718 -0.29463038 1.1522409 -1.3103305 -0.54201305 -0.15137748 -0.118823156 0.46799856 1.3473893 0.51036817 -1.4486754 0.20583427 0.5345496 -0.66791666 -0.9521566 0.54737324 -0.9788141 -1.4906534 -0.070087865 0.6383805 0.145709 0.7360642 0.5351734 -0.14878434 0.07250276 -0.41051874 -1.8867289 -0.05624031 -0.74078286 -0.1873651 -1.5030034 0.025202766 -0.6966855 0.05498389 0.17354624 0.8448599 -1.7878585 -1.3795215 1.150544 0.41563007 -1.5407491 -0.80375516 -0.4552099 1.1623222 0.47660473 0.051518917 -0.6531408 -0.7855479 -0.28433216 -0.8000202 -0.2516886 0.22066589 0.5832011 0.4211486 -0.44358173 -0.2682274 -0.18494818 -0.75572765 0.3487664 1.2054672 0.27810758 -0.15198769 -1.1220926 -0.004057795 0.39514008 0.29703534 1.289583 1.6472847 -2.2902799 0.36143187 -2.049433 -0.93643415 0.045355126 0.73503184 -0.49092463 0.04781176 -0.8751272 -0.9071347 2.0127385 1.4081098 -0.08109604 -0.23407325 0.7109855,,female,
775,1.9939047 0.36521018 1.0448444 -0.5910773 1.1061339 -0.30032244 -0.36611393 -1.6994536 0.3329374 -0.8108827 0.23637938 -0.37927896 -0.3002762 -1.0460508 0.6469228 0.46709675 0.3285025 1.1043211 0.8492065 2.3690987 -0.95270693 1.1571409 0.19296443 0.52931446 -0.3048913 1.6416987 0.053412005 -0.6452732 0.4992209 -0.75645757 0.7892823 -0.8347209 -0.89912313 -1.0037795 -0.849703 1.1719588 0.4350211 0.4029474 2.0808017 2.3478303 0.42953837 -0.19234905 1.0324682 0.15678181 0.11661822 1.2814294 -0.70752734 -1.3558686 -0.44191873 -0.16463733 -0.5421461 -0.59578645 -0.08865378 0.33784384 -0.77139556 -0.46721545 1.4613051 0.6193972 -0.97401226 0.52879745 1.47039 -0.89145064 0.36973447 0.5542472 -1.3066349 0.15764032 1.8154781 -1.0380425 1.2453413 -0.9035157 -1.7575116 -0.3144647 -0.44832003 -1.4645784 1.4818723 0.46174252 -1.626116 -0.17706256 -0.485047 -0.4396037 0.22440049 -0.6884116 0.61037016 0.50552136 -0.38785687 0.11994611 -0.46431035 1.2890952 0.29661742 -0.37110162 0.47588196 -0.37521335 0.83133984 -0.95513105 -0.20873648 -1.5094836 -1.2149932 -2.2500165 -0.31143555 -0.9098517 0.41673 1.8729576 -0.12819809 -1.3035353 1.084223 -1.1011926 -0.7994112 -0.0074958056 -0.7208243 -1.760299 0.6449565 1.4754748 0.34785742 -0.39514413 0.2851643 0.57335615 -2.332678 1.9848306 1.4862627 1.0872067 -1.41819 -0.110419616 1.0635761 -1.2335575 0.81578785 -2.3019767 0.01780633 0.5331606,,female,
776,2.1237016 -0.6354842 0.34150395 -1.2907377 -0.25156724 -0.96952975 1.337373 0.25713894 -1.4726299 1.4868075 0.8262268 -2.3813696 -1.7588989 -0.41797572 0.19112346 -0.48549742 0.45734033 0.7519528 0.61360484 -0.22749041 -0.57603943 0.2343222 -0.23201549 1.6814952 1.1856111 1.0316497 0.20207001 -0.20575088 -0.941656 -0.30484718 0.57544506 1.5719737 -0.8005933 0.3740356 -0.21260905 -0.68574303 0.87953407 0.03877356 0.4269032 0.8828603 0.1586594 -1.0293839 1.5556022 -0.08849286 1.1447307 0.4697468 1.2243447 0.47290686 0.83239204 -0.46017298 0.36324245 -0.72278637 -0.45565006 -0.4988888 -1.3640426 -0.46547285 -0.49127766 1.1764029 -0.08620725 -0.89136046 -0.013911087 -0.7180034 0.36975965 0.74439055 0.123384215 0.42839915 0.1313374 0.6199426 2.0144024 0.045945138 -0.9485007 -1.7716148 0.8795434 -1.8604155 -1.2078085 -1.6084201 0.024440259 -0.2844046 -1.2027338 0.56853646 -0.4862961 -1.1519798 0.3657165 0.21000302 -0.5043175 0.961151 -0.041960783 -0.52193606 1.1158175 0.91227114 1.1129848 -0.47098452 -0.06376995 0.56478477 1.3581498 -1.5519085 1.5088266 -1.2217844 -0.3991805 1.4741057 -0.4733339 1.4536948 1.9877821 -0.36258215 -1.7829949 0.31965047 -0.36709744 0.6322057 -1.4435778 -0.120849244 -1.1212331 0.33471918 0.36813426 0.050912846 0.6489656 -0.59936297 -0.45940933 0.291703 0.83335304 -0.61607975 -1.4764479 1.2920259 -0.46207196 0.72759503 -0.79562706 -1.5079038 -0.24493146 0.41760257,,female,
